game_id,config,seat_0_agent,seat_1_agent,seat_2_agent,seat_3_agent,placement_1,placement_2,placement_3,placement_4
147,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
146,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
149,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
150,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
148,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
151,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
152,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
153,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
155,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
154,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
157,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
156,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
158,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
160,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
159,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
162,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
163,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
161,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
165,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
164,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
166,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
167,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
168,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
169,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
170,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
171,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
172,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
173,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
174,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
175,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
179,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
176,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
177,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
178,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
180,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
181,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
184,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
182,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
183,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
186,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
187,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
185,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
188,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
189,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
191,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
190,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
195,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
193,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
192,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
194,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
197,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
196,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF
198,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
199,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
200,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
202,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
201,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
203,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
204,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
205,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
206,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
210,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
208,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
209,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
207,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
211,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
214,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
212,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
213,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
215,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
216,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
217,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
218,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
219,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
221,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
220,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
222,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
225,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
223,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
224,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
226,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
227,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
228,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
229,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
231,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
233,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
230,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
232,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
235,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
234,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
236,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
237,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
238,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
240,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
239,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
241,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
243,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
242,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
244,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
245,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
246,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
247,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
249,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
248,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
250,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
251,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
253,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
252,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
254,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
255,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
256,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
258,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
257,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
259,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
260,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
262,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
261,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
264,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
263,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
265,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
266,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
267,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
268,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
269,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
270,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
271,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
272,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
273,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
274,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
276,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
275,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
278,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
277,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
280,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
279,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
282,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
281,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
284,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
283,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
286,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
285,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
288,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
287,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
290,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
289,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
292,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
